,cash,usd_value,positions_usd,long_exposure_usd,short_exposure_usd,gross_traded_usd,gross_traded_percent,net_traded_usd,net_traded_percent,unrealized_long_pnl,unrealized_short_pnl,realized_long_pnl,realized_short_pnl,gross_exposure_usd,net_exposure_usd,gross_exposure_percent,long_exposure_percent,short_exposure_percent,net_exposure_percent,unrealized_pnl,realized_pnl,total_long_pnl,total_short_pnl,total_pnl,inception_return,previous_usd_value
2023-07-23 00:00:00,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10000.0
2023-07-24 20:00:00,3496.75,9956.738271710412,6459.988271710412,6459.988271710412,0.0,6500.0,0.65,6500.0,0.65,-40.011728289588056,0.0,0.0,0.0,6459.988271710412,6459.988271710412,0.6459988271710412,0.6459988271710412,0.0,0.6459988271710412,-40.011728289588056,0.0,-40.011728289588056,0.0,-40.011728289588056,0.9956738271710412,10000.0
2023-07-25 20:00:00,3496.75,10023.056997248457,6526.306997248457,6526.306997248457,0.0,0.0,0.0,0.0,0.0,26.30699724845767,0.0,0.0,0.0,6526.306997248457,6526.306997248457,0.6554663604838675,0.6554663604838675,0.0,0.6554663604838675,26.30699724845767,0.0,26.30699724845767,0.0,26.30699724845767,1.0023056997248458,9956.738271710412
2023-07-26 20:00:00,3496.75,10205.080942723336,6708.330942723336,6708.330942723336,0.0,0.0,0.0,0.0,0.0,208.33094272333648,0.0,0.0,0.0,6708.330942723336,6708.330942723336,0.6692899127047682,0.6692899127047682,0.0,0.6692899127047682,208.33094272333648,0.0,208.33094272333648,0.0,208.33094272333648,1.020508094272334,10023.056997248457
2023-07-27 20:00:00,3496.75,10317.344810321569,6820.594810321569,6820.594810321569,0.0,0.0,0.0,0.0,0.0,320.5948103215686,0.0,0.0,0.0,6820.594810321569,6820.594810321569,0.6683528380228035,0.6683528380228035,0.0,0.6683528380228035,320.5948103215686,0.0,320.5948103215686,0.0,320.5948103215686,1.0317344810321571,10205.080942723336
2023-07-28 20:00:00,3290.2999303454653,8974.261310989585,5683.961380644119,5683.961380644119,0.0,206.34689620643138,0.02,206.34689620643138,0.02,-1022.3855155623108,0.0,0.0,0.0,5683.961380644119,5683.961380644119,0.5509131937664651,0.5509131937664651,0.0,0.5509131937664651,-1022.3855155623108,0.0,-1022.3855155623108,0.0,-1022.3855155623108,0.8974261310989586,10317.344810321569
2023-07-31 20:00:00,6040.678638859189,10466.223974357556,4425.5453354983665,4425.5453354983665,0.0,2751.754585806627,0.30662741928819465,-2751.754585806627,-0.30662741928819465,219.1984392919355,0.0,251.75458580662684,0.0,4425.5453354983665,4425.5453354983665,0.4931375610914059,0.4931375610914059,0.0,0.4931375610914059,219.1984392919355,251.75458580662684,470.9530250985623,0.0,470.9530250985623,1.0466223974357558,8974.261310989585
2023-08-01 20:00:00,6040.678638859189,10448.521822759612,4407.843183900422,4407.843183900422,0.0,0.0,0.0,-0.0,-0.0,201.49628769399078,0.0,251.75458580662684,0.0,4407.843183900422,4407.843183900422,0.4211493270829786,0.4211493270829786,0.0,0.4211493270829786,201.49628769399078,251.75458580662684,453.2508735006176,0.0,453.2508735006176,1.0448521822759615,10466.223974357556
2023-08-02 20:00:00,7537.711494754414,10368.393941728802,2830.682446974387,2830.682446974387,0.0,1497.781746768609,0.1433486738292539,-1497.781746768609,-0.1433486738292539,124.33555076795597,0.0,249.53633257523575,0.0,2830.682446974387,2830.682446974387,0.27091702491432046,0.27091702491432046,0.0,0.27091702491432046,124.33555076795597,249.53633257523575,373.8718833431917,0.0,373.8718833431917,1.0368393941728804,10448.521822759612
2023-08-03 20:00:00,7537.711494754414,10370.564006484357,2832.8525117299428,2832.8525117299428,0.0,0.0,0.0,-0.0,-0.0,126.50561552351152,0.0,249.53633257523575,0.0,2832.8525117299428,2832.8525117299428,0.27321999218498055,0.27321999218498055,0.0,0.27321999218498055,126.50561552351152,249.53633257523575,376.0419480987473,0.0,376.0419480987473,1.037056400648436,10368.393941728802
